MtrunA17_CPg0492191	Medtr4g006140
MtrunA17_Chr7g0274281	Medtr7g115310
MtrunA17_Chr7g0274301	Medtr7g115340
MtrunA17_Chr7g0274311	Medtr7g115350
MtrunA17_Chr7g0274321	Medtr7g115360
MtrunA17_Chr7g0274341	Medtr7g115410
MtrunA17_Chr7g0274351	Medtr7g115420
MtrunA17_Chr7g0274361	Medtr7g115430
MtrunA17_Chr7g0274391	Medtr7g115440
MtrunA17_Chr7g0274401	Medtr7g115450
MtrunA17_Chr7g0274421	Medtr7g115460
MtrunA17_Chr7g0274431	Medtr7g115470
MtrunA17_Chr7g0274441	Medtr7g115480
MtrunA17_Chr7g0274451	Medtr7g115490
MtrunA17_Chr7R0327280	Medtr7g115520
MtrunA17_Chr7g0274471	Medtr7g115530
MtrunA17_Chr7R0327310	Medtr7g115540
MtrunA17_Chr7g0274481	Medtr7g115550
MtrunA17_Chr7g0274491	Medtr7g115560
MtrunA17_Chr7g0274501	Medtr7g115570
MtrunA17_Chr7g0274511	Medtr7g115570
MtrunA17_Chr7g0274521	Medtr7g115580
MtrunA17_Chr7g0274531	Medtr7g115600
MtrunA17_Chr7g0274541	Medtr7g115610
MtrunA17_Chr7g0274581	Medtr7g115650
MtrunA17_Chr7g0274601	Medtr7g115670
MtrunA17_Chr7g0274621	Medtr7g115690
MtrunA17_Chr7g0274631	Medtr7g115700
MtrunA17_Chr7g0274641	Medtr7g115710
MtrunA17_Chr7g0274651	Medtr7g115740
MtrunA17_Chr7g0274661	Medtr7g116130
MtrunA17_Chr7g0274671	Medtr7g116150
MtrunA17_Chr7g0274691	Medtr7g116160
MtrunA17_Chr7g0274701	Medtr7g116170
MtrunA17_Chr7g0274711	Medtr7g116180
MtrunA17_Chr7R0327980	Medtr7g116200
MtrunA17_Chr7g0274721	Medtr7g116200
MtrunA17_Chr7g0274721	Medtr7g116210
MtrunA17_Chr7g0274731	Medtr7g116210
MtrunA17_Chr7g0274741	Medtr7g116220
MtrunA17_Chr7g0274751	Medtr7g116230
MtrunA17_Chr7g0274761	Medtr7g116250
MtrunA17_Chr7g0274771	Medtr7g116260
MtrunA17_Chr7g0274781	Medtr7g116270
MtrunA17_Chr7g0274801	Medtr7g116300
MtrunA17_Chr7g0274821	Medtr7g116320
MtrunA17_Chr7g0274831	Medtr7g116330
MtrunA17_Chr7g0274841	Medtr7g116340
MtrunA17_Chr7g0274871	Medtr7g116350
MtrunA17_Chr7g0274921	Medtr7g116360
MtrunA17_Chr7g0274931	Medtr7g116380
MtrunA17_Chr7g0274941	Medtr7g116390
MtrunA17_Chr7g0274951	Medtr7g116420
MtrunA17_Chr7g0274961	Medtr7g116425
MtrunA17_Chr7g0274971	Medtr7g116460
MtrunA17_Chr7g0274981	Medtr7g116480
MtrunA17_Chr7g0274991	Medtr7g116500
MtrunA17_Chr7g0275001	Medtr7g116510
MtrunA17_Chr7g0275011	Medtr7g116520
MtrunA17_Chr7g0275021	Medtr7g116570
MtrunA17_Chr7g0275031	Medtr7g116580
MtrunA17_Chr7g0275041	Medtr7g116590
MtrunA17_Chr7g0275081	Medtr7g116600
MtrunA17_Chr7g0275091	Medtr7g116610
MtrunA17_Chr7g0275101	Medtr7g116620
MtrunA17_Chr7g0275111	Medtr7g116630
MtrunA17_Chr7g0275121	Medtr7g116650
MtrunA17_Chr7g0275131	Medtr7g116660
MtrunA17_Chr7R0329150	Medtr7g116680
MtrunA17_Chr7g0275161	Medtr7g116690
MtrunA17_Chr7g0275171	Medtr7g116690
MtrunA17_Chr7R0329190	Medtr7g116700
MtrunA17_Chr7g0275191	Medtr7g116710
MtrunA17_Chr7g0275201	Medtr7g116720
MtrunA17_Chr7g0275211	Medtr7g116750
MtrunA17_Chr7g0275231	Medtr7g116850
MtrunA17_Chr7g0275241	Medtr7g116840
MtrunA17_Chr7g0275261	Medtr7g116810
MtrunA17_Chr7g0275271	Medtr7g116780
MtrunA17_Chr7g0275281	Medtr7g116795
MtrunA17_Chr7g0275291	Medtr7g116870
MtrunA17_Chr7g0275321	Medtr7g116890
MtrunA17_Chr7g0275331	Medtr7g116910
MtrunA17_Chr7g0275341	Medtr7g116920
MtrunA17_Chr7g0275351	Medtr7g116930
MtrunA17_Chr7g0275361	Medtr7g116940
MtrunA17_Chr7g0275381	Medtr7g116960
MtrunA17_Chr7g0275391	Medtr7g116990
MtrunA17_Chr7g0275411	Medtr7g117030
MtrunA17_Chr7g0275421	Medtr7g117040
MtrunA17_Chr7g0275431	Medtr7g117050
MtrunA17_Chr7g0275441	Medtr7g117060
MtrunA17_Chr7R0330430	Medtr7g117095
MtrunA17_Chr7g0275461	Medtr7g117100
MtrunA17_Chr7g0275471	Medtr7g117110
MtrunA17_Chr7g0275481	Medtr7g117120
MtrunA17_Chr7g0275491	Medtr7g117150
MtrunA17_Chr7g0275511	Medtr7g117170
MtrunA17_Chr7g0275521	Medtr7g117190
MtrunA17_Chr7g0275531	Medtr7g117200
MtrunA17_Chr7g0275541	Medtr7g117220
MtrunA17_Chr7g0275551	Medtr7g117220
MtrunA17_Chr7g0275561	Medtr7g117270
MtrunA17_Chr7g0275571	Medtr7g117280
MtrunA17_Chr7g0275581	Medtr7g117310
MtrunA17_Chr7g0275591	Medtr7g117320
MtrunA17_Chr7R0331000	Medtr7g117350
MtrunA17_Chr7g0275601	Medtr7g117350
MtrunA17_Chr7g0275611	Medtr7g117355
MtrunA17_Chr7g0275621	Medtr7g117375
MtrunA17_Chr7g0275631	Medtr7g117380
MtrunA17_Chr7g0275651	Medtr7g117385
MtrunA17_Chr7g0275661	Medtr7g117395
MtrunA17_Chr7g0275681	Medtr7g117405
MtrunA17_Chr7g0275691	Medtr7g117410
MtrunA17_Chr7g0275701	Medtr7g117415
MtrunA17_Chr7g0275711	Medtr7g117420
MtrunA17_Chr7g0275731	Medtr7g117430
MtrunA17_Chr7g0275751	Medtr7g117435
MtrunA17_Chr7g0275771	Medtr7g117445
MtrunA17_Chr7g0275811	Medtr7g117665
MtrunA17_Chr7R0331850	Medtr7g066790
MtrunA17_Chr7g0275821	Medtr7g117670
MtrunA17_Chr7g0275831	Medtr7g117675
MtrunA17_Chr7g0275841	Medtr7g117690
MtrunA17_Chr7g0275851	Medtr7g117695
MtrunA17_Chr7g0275871	Medtr7g117700
MtrunA17_Chr7g0275891	Medtr7g117705
MtrunA17_Chr7g0275901	Medtr7g117715
MtrunA17_Chr7g0275911	Medtr7g117730
MtrunA17_Chr7g0275921	Medtr7g117745
MtrunA17_Chr7g0275931	Medtr7g117750
MtrunA17_Chr7g0275941	Medtr7g117870
MtrunA17_Chr7g0275961	Medtr7g117890
MtrunA17_Chr7g0275981	Medtr7g117900
MtrunA17_Chr7g0275991	Medtr7g117910
MtrunA17_Chr7g0276011	Medtr7g117920
MtrunA17_Chr7g0276021	Medtr4g051270
MtrunA17_Chr7g0276021	Medtr0002s0660
MtrunA17_Chr7g0276021	Medtr7g021770
MtrunA17_Chr7g0276021	Medtr7g117930
MtrunA17_Chr7g0276021	Medtr7g033770
MtrunA17_Chr7g0276021	Medtr2176s0010
MtrunA17_Chr7g0276031	Medtr7g117950
MtrunA17_Chr7g0276051	Medtr7g117970
MtrunA17_Chr7g0276061	Medtr7g117980
MtrunA17_Chr7g0276081	Medtr7g117990
MtrunA17_Chr7g0276091	Medtr7g118000
MtrunA17_Chr7g0276101	Medtr7g118010
MtrunA17_Chr7g0276111	Medtr7g118020
MtrunA17_Chr7g0276121	Medtr7g118050
MtrunA17_Chr7g0276131	Medtr7g118060
MtrunA17_Chr7g0276141	Medtr7g118070
MtrunA17_Chr7g0276151	Medtr7g118080
MtrunA17_Chr7g0276161	Medtr7g118095
MtrunA17_Chr7g0276181	Medtr7g118100
MtrunA17_Chr7g0276191	Medtr7g118110
MtrunA17_Chr7g0276201	Medtr7g118120
MtrunA17_Chr7g0276211	Medtr7g118130
MtrunA17_Chr7g0276221	Medtr7g118150
MtrunA17_Chr7g0276241	Medtr7g118160
MtrunA17_Chr7g0276251	Medtr7g118170
MtrunA17_Chr7g0276281	Medtr7g118200
MtrunA17_Chr7g0276301	Medtr7g118210
MtrunA17_Chr7g0276321	Medtr7g118220
MtrunA17_Chr7g0276331	Medtr7g118230
MtrunA17_Chr7g0276341	Medtr7g118230
MtrunA17_Chr7g0276351	Medtr7g118240
MtrunA17_Chr7g0276361	Medtr7g118260
MtrunA17_Chr7g0276371	Medtr7g118270
MtrunA17_Chr7g0276381	Medtr7g118290
MtrunA17_Chr7g0276401	Medtr7g118300
MtrunA17_Chr7R0333240	Medtr7g118310
MtrunA17_Chr7g0276411	Medtr7g118320
MtrunA17_Chr7g0276421	Medtr7g118330
MtrunA17_Chr7g0276441	Medtr7g118340
MtrunA17_Chr7g0276451	Medtr7g118350
MtrunA17_Chr7g0276471	Medtr7g117455
MtrunA17_Chr7g0276501	Medtr7g117475
MtrunA17_Chr7g0276511	Medtr7g117475
MtrunA17_Chr7g0276521	Medtr7g117490
MtrunA17_Chr7g0276531	Medtr7g117495
MtrunA17_Chr7g0276551	Medtr7g117500
MtrunA17_Chr7g0276561	Medtr7g117505
MtrunA17_Chr7g0276571	Medtr7g117520
MtrunA17_Chr7g0276581	Medtr7g117530
MtrunA17_Chr7g0276591	Medtr7g117540
MtrunA17_Chr7g0276601	Medtr7g117545
MtrunA17_Chr7g0276621	Medtr7g117550
MtrunA17_Chr7g0276631	Medtr7g117565
MtrunA17_Chr7R0334630	Medtr7g117575
MtrunA17_Chr7g0276651	Medtr7g117580
MtrunA17_Chr7g0276661	Medtr7g117590
MtrunA17_Chr7g0276671	Medtr7g117595
MtrunA17_Chr7g0276681	Medtr7g117620
MtrunA17_Chr8g0334331	Medtr8g006650
MtrunA17_Chr8g0334351	Medtr8g006635
MtrunA17_Chr8R0000250	Medtr8g006635
MtrunA17_Chr8g0334361	Medtr8g005010
MtrunA17_Chr8R0000650	Medtr8g005030
MtrunA17_Chr8g0334391	Medtr8g005040
MtrunA17_Chr8g0334401	Medtr8g005060
MtrunA17_Chr8g0334411	Medtr8g005070
MtrunA17_Chr8g0334431	Medtr8g005120
MtrunA17_Chr8g0334442	Medtr7g027027
MtrunA17_Chr8g0334451	Medtr8g006580
MtrunA17_Chr8g0334451	Medtr8g005430
MtrunA17_Chr8g0334451	Medtr8g006605
MtrunA17_Chr8g0334451	Medtr8g005550
MtrunA17_Chr8g0334461	Medtr8g005420
MtrunA17_Chr8g0334461	Medtr8g006690
MtrunA17_Chr8g0334461	Medtr8g006600
MtrunA17_Chr8g0334461	Medtr8g005410
MtrunA17_Chr8g0334461	Medtr8g006575
MtrunA17_Chr8g0334471	Medtr8g005530
MtrunA17_Chr8g0334481	Medtr8g005320
MtrunA17_Chr8g0334481	Medtr8g006560
MtrunA17_Chr8g0334481	Medtr8g006685
MtrunA17_Chr8g0334491	Medtr8g006680
MtrunA17_Chr8g0334491	Medtr8g005640
MtrunA17_Chr8g0334491	Medtr8g005300
MtrunA17_Chr8R0001470	Medtr8g006680
MtrunA17_Chr8R0001470	Medtr8g005640
MtrunA17_Chr8R0001470	Medtr8g005300
MtrunA17_Chr8g0334501	Medtr8g006550
MtrunA17_Chr8g0334501	Medtr8g005270
MtrunA17_Chr8g0334501	Medtr8g005670
MtrunA17_Chr8g0334521	Medtr8g005710
MtrunA17_Chr8g0334531	Medtr8g005720
MtrunA17_Chr8g0334541	Medtr8g005750
MtrunA17_Chr8g0334551	Medtr3g110155
MtrunA17_Chr8g0334551	Medtr8g006695
MtrunA17_Chr8g0334551	Medtr8g006585
MtrunA17_Chr8g0334561	Medtr3g110155
MtrunA17_Chr8R0001600	Medtr1g112620
MtrunA17_Chr8g0334581	Medtr8g005790
MtrunA17_Chr8g0334581	Medtr8g005485
MtrunA17_Chr8g0334591	Medtr8g005800
MtrunA17_Chr8g0334601	Medtr8g005810
MtrunA17_Chr8g0334621	Medtr8g005820
MtrunA17_Chr8g0334641	Medtr8g005870
MtrunA17_Chr8g0334661	Medtr8g005900
MtrunA17_Chr8R0002060	Medtr8g005940
MtrunA17_Chr8g0334671	Medtr8g005960
MtrunA17_Chr8g0334691	Medtr8g005980
MtrunA17_Chr8g0334701	Medtr8g005990
MtrunA17_Chr8g0334711	Medtr8g006010
MtrunA17_Chr8g0334751	Medtr8g006090
MtrunA17_Chr8g0334771	Medtr8g006120
MtrunA17_Chr8g0334781	Medtr8g006370
MtrunA17_Chr8g0334791	Medtr8g006370
MtrunA17_Chr8g0334801	Medtr8g006410
MtrunA17_Chr8g0334811	Medtr8g006430
MtrunA17_Chr8g0334821	Medtr8g006190
MtrunA17_Chr8g0334831	Medtr8g006220
MtrunA17_Chr8g0334851	Medtr8g006260
MtrunA17_Chr8g0334861	Medtr8g006270
MtrunA17_Chr8g0334871	Medtr8g006290
MtrunA17_Chr8g0334881	Medtr8g006470
MtrunA17_Chr8g0334891	Medtr8g006450
MtrunA17_Chr8g0334911	Medtr8g006525
MtrunA17_Chr8g0334921	Medtr8g006510
MtrunA17_Chr8g0334931	Medtr8g006505
MtrunA17_Chr8g0334941	Medtr8g006495
MtrunA17_Chr8g0334951	Medtr0209s0060
MtrunA17_Chr8g0334951	Medtr0209s0030
MtrunA17_Chr8g0334971	Medtr8g005325
MtrunA17_Chr8g0335001	Medtr8g005295
MtrunA17_Chr8g0335011	Medtr8g005285
MtrunA17_Chr8g0335021	Medtr8g005265
MtrunA17_Chr8g0335031	Medtr8g005255
MtrunA17_Chr8g0335041	Medtr8g005245
MtrunA17_Chr8g0335051	Medtr8g005245
MtrunA17_Chr8g0335061	Medtr8g005235
MtrunA17_Chr8g0335071	Medtr8g005225
MtrunA17_Chr8g0335091	Medtr8g005205
MtrunA17_Chr8g0335111	Medtr8g005175
MtrunA17_Chr8g0335131	Medtr8g006705
MtrunA17_Chr8g0335141	Medtr8g006710
MtrunA17_Chr8g0335151	Medtr8g006725
MtrunA17_Chr8g0335161	Medtr8g006730
MtrunA17_Chr8g0335181	Medtr8g006735
MtrunA17_Chr8g0335191	Medtr8g006740
MtrunA17_Chr8g0335201	Medtr8g006745
MtrunA17_Chr8g0335211	Medtr8g006755
MtrunA17_Chr8g0335221	Medtr8g006760
MtrunA17_Chr8g0335231	Medtr8g006765
MtrunA17_Chr8g0335261	Medtr8g006775
MtrunA17_Chr8g0335271	Medtr8g006780
MtrunA17_Chr8g0335281	Medtr8g006785
MtrunA17_Chr8g0335291	Medtr8g006790
MtrunA17_Chr8g0335301	Medtr8g006800
MtrunA17_Chr8R0004660	Medtr8g006800
MtrunA17_Chr8g0335311	Medtr8g006815
MtrunA17_Chr8g0335321	Medtr8g006825
MtrunA17_Chr8g0335331	Medtr8g006840
MtrunA17_Chr8g0335341	Medtr8g006850
MtrunA17_Chr8g0335351	Medtr8g006870
MtrunA17_Chr8g0335361	Medtr8g006895
MtrunA17_Chr8g0335381	Medtr8g006910
MtrunA17_Chr8g0335391	Medtr8g006925
MtrunA17_Chr8g0335411	Medtr8g006930
MtrunA17_Chr8g0335421	Medtr8g006935
MtrunA17_Chr8g0335441	Medtr8g006950
MtrunA17_Chr8g0335451	Medtr8g006955
MtrunA17_Chr8g0335461	Medtr8g006960
MtrunA17_Chr8g0335471	Medtr8g006970
MtrunA17_Chr8g0335481	Medtr8g006980
MtrunA17_Chr8g0335491	Medtr8g006990
MtrunA17_Chr8g0335501	Medtr8g006995
MtrunA17_Chr8g0335531	Medtr8g007020
MtrunA17_Chr8R0005560	Medtr8g007020
MtrunA17_Chr8g0335571	Medtr8g007035
MtrunA17_Chr8g0335581	Medtr8g007040
MtrunA17_Chr8g0335591	Medtr8g007065
MtrunA17_Chr8g0335601	Medtr8g007075
MtrunA17_Chr8g0335611	Medtr8g007090
MtrunA17_Chr8g0335621	Medtr8g007095
MtrunA17_Chr8g0335631	Medtr8g007125
MtrunA17_Chr8g0335651	Medtr8g007140
MtrunA17_Chr8g0335661	Medtr8g007150
MtrunA17_Chr8g0335671	Medtr8g007155
MtrunA17_Chr8g0335681	Medtr8g007175
MtrunA17_Chr8g0335691	Medtr8g007185
MtrunA17_Chr8g0335691	Medtr8g007205
MtrunA17_Chr8g0335701	Medtr8g007190
MtrunA17_Chr8g0335711	Medtr8g007195
MtrunA17_Chr8g0335721	Medtr8g007200
MtrunA17_Chr8g0335731	Medtr8g007185
MtrunA17_Chr8g0335731	Medtr8g007205
MtrunA17_Chr8g0335741	Medtr8g007210
MtrunA17_Chr8g0335761	Medtr8g007220
MtrunA17_Chr8g0335771	Medtr8g007225
MtrunA17_Chr8g0335781	Medtr4g075140
MtrunA17_Chr8g0335781	Medtr8g007230
MtrunA17_Chr8g0335781	Medtr8g005140
MtrunA17_Chr8g0335791	Medtr8g007235
MtrunA17_Chr8g0335801	Medtr8g007240
MtrunA17_Chr8g0335811	Medtr8g007270
MtrunA17_Chr8R0006760	Medtr8g007275
MtrunA17_Chr8g0335821	Medtr8g007285
MtrunA17_Chr8g0335831	Medtr8g007290
MtrunA17_Chr8g0335841	Medtr8g007295
MtrunA17_Chr8g0335851	Medtr8g007300
MtrunA17_Chr8g0335861	Medtr8g007305
MtrunA17_Chr8g0335871	Medtr8g007310
MtrunA17_Chr8g0335881	Medtr8g007325
MtrunA17_Chr8g0335891	Medtr8g007330
MtrunA17_Chr8g0335901	Medtr8g007340
MtrunA17_Chr8g0335911	Medtr8g007345
MtrunA17_Chr8g0335921	Medtr8g007350
MtrunA17_Chr8g0335931	Medtr8g007355
MtrunA17_Chr8R0006990	Medtr0254s0060
MtrunA17_Chr8g0335941	Medtr0254s0060
MtrunA17_Chr8R0007000	Medtr0254s0060
MtrunA17_Chr8g0335961	Medtr8g007370
MtrunA17_Chr8g0335971	Medtr8g007380
MtrunA17_Chr8g0335981	Medtr8g007390
MtrunA17_Chr8g0335991	Medtr8g007395
MtrunA17_Chr8g0336041	Medtr8g007425
MtrunA17_Chr8g0336051	Medtr8g007435
MtrunA17_Chr8g0336061	Medtr8g007440
MtrunA17_Chr8g0336071	Medtr8g007440
MtrunA17_Chr8g0336081	Medtr8g007445
MtrunA17_Chr8R0007180	Medtr8g007445
MtrunA17_Chr8g0336091	Medtr8g007450
MtrunA17_Chr8g0336111	Medtr8g007480
MtrunA17_Chr8g0336121	Medtr8g007485
MtrunA17_Chr8R0007430	Medtr8g007500
MtrunA17_Chr8g0336161	Medtr8g007500
MtrunA17_Chr8g0336171	Medtr8g007510
MtrunA17_Chr8g0336181	Medtr8g007515
MtrunA17_Chr8g0336211	Medtr8g007540
MtrunA17_Chr8g0336231	Medtr8g007545
MtrunA17_Chr8g0336241	Medtr8g007555
MtrunA17_Chr8g0336251	Medtr8g007650
MtrunA17_Chr8g0336251	Medtr8g007565
MtrunA17_Chr8R0007840	Medtr8g007650
MtrunA17_Chr8R0007840	Medtr8g007565
MtrunA17_Chr8g0336271	Medtr8g007585
MtrunA17_Chr8g0336271	Medtr0199s0010
MtrunA17_Chr8g0336281	Medtr8g007595
MtrunA17_Chr8g0336291	Medtr8g007575
MtrunA17_Chr8g0336291	Medtr0199s0020
MtrunA17_Chr8g0336301	Medtr8g007580
MtrunA17_Chr8g0336321	Medtr8g007650
MtrunA17_Chr8g0336321	Medtr8g007565
MtrunA17_Chr8R0008290	Medtr8g007650
MtrunA17_Chr8R0008290	Medtr8g007565
MtrunA17_Chr8R0008360	Medtr8g007660
MtrunA17_Chr8g0336331	Medtr0199s0010
MtrunA17_Chr8g0336331	Medtr8g007585
MtrunA17_Chr8g0336341	Medtr0199s0040
MtrunA17_Chr8g0336351	Medtr8g008560
MtrunA17_Chr8R0008650	Medtr8g008560
MtrunA17_Chr8g0336361	Medtr8g008530
MtrunA17_Chr8g0336371	Medtr8g008520
MtrunA17_Chr8g0336381	Medtr8g007670
MtrunA17_Chr8g0336391	Medtr8g007675
MtrunA17_Chr8g0336401	Medtr8g008500
MtrunA17_Chr8g0336411	Medtr8g008505
MtrunA17_Chr8g0336421	Medtr8g008640
MtrunA17_Chr8R0008950	Medtr8g008643
MtrunA17_Chr8g0336441	Medtr8g008660
MtrunA17_Chr8g0336451	Medtr8g008680
MtrunA17_Chr8g0336481	Medtr8g008765
MtrunA17_Chr8g0336481	Medtr8g008700
MtrunA17_Chr8g0336491	Medtr8g008730
MtrunA17_Chr8g0336501	Medtr8g008740
MtrunA17_Chr8g0336511	Medtr8g008740
MtrunA17_Chr8R0009310	Medtr8g008750
MtrunA17_Chr8g0336531	Medtr8g008810
MtrunA17_Chr8g0336561	Medtr8g008813
MtrunA17_Chr8g0336581	Medtr8g008820
MtrunA17_Chr8g0336591	Medtr8g008840
MtrunA17_Chr8g0336601	Medtr8g008860
MtrunA17_Chr8g0336611	Medtr8g008870
MtrunA17_Chr8g0336621	Medtr8g008880
MtrunA17_Chr8g0336631	Medtr8g008930
MtrunA17_Chr8g0336641	Medtr2g022120
MtrunA17_Chr8g0336641	Medtr4g036435
MtrunA17_Chr8g0336641	Medtr3g067785
MtrunA17_Chr8g0336641	Medtr4g026120
MtrunA17_Chr8g0336651	Medtr8g008970
MtrunA17_Chr8g0336661	Medtr8g009000
MtrunA17_Chr8g0336681	Medtr8g009020
MtrunA17_Chr8g0336711	Medtr8g009063
MtrunA17_Chr8g0336731	Medtr8g009067
MtrunA17_Chr8g0336741	Medtr8g009073
MtrunA17_Chr8g0336751	Medtr8g009080
MtrunA17_Chr8g0336761	Medtr8g009090
MtrunA17_Chr8g0336781	Medtr8g009110
MtrunA17_Chr8g0336791	Medtr8g009120
MtrunA17_Chr8g0336801	Medtr8g009120
MtrunA17_Chr8g0336821	Medtr8g009140
MtrunA17_Chr8g0336831	Medtr8g009150
MtrunA17_Chr8g0336841	Medtr8g009150
MtrunA17_Chr8g0336851	Medtr8g009160
MtrunA17_Chr8g0336861	Medtr8g009170
MtrunA17_Chr8g0336871	Medtr8g009180
MtrunA17_Chr8g0336881	Medtr8g009190
MtrunA17_Chr8g0336891	Medtr8g009200
MtrunA17_Chr8g0336901	Medtr8g009240
MtrunA17_Chr8g0336911	Medtr8g009260
MtrunA17_Chr8g0336921	Medtr8g009270
MtrunA17_Chr8g0336931	Medtr8g009280
MtrunA17_Chr8g0336951	Medtr8g009290
MtrunA17_Chr8R0010310	Medtr8g009295
MtrunA17_Chr8g0336961	Medtr8g009300
MtrunA17_Chr8R0010400	Medtr8g409320
MtrunA17_Chr8R0010410	Medtr8g409330
MtrunA17_Chr8R0010620	Medtr8g009460
MtrunA17_Chr8g0337021	Medtr8g009490
MtrunA17_Chr8R0010730	Medtr8g009490
MtrunA17_Chr8g0337031	Medtr8g009500
MtrunA17_Chr8g0337041	Medtr8g009510
MtrunA17_Chr8g0337051	Medtr8g009520
MtrunA17_Chr8g0337061	Medtr8g009535
MtrunA17_Chr8g0337071	Medtr8g009530
MtrunA17_Chr8g0337081	Medtr8g009560
MtrunA17_Chr8g0337091	Medtr8g009570
MtrunA17_Chr8g0337101	Medtr8g009590
MtrunA17_Chr8g0337131	Medtr0874s0010
MtrunA17_Chr8g0337191	Medtr8g009640
MtrunA17_Chr8g0337211	Medtr8g009660
MtrunA17_Chr8g0337221	Medtr8g009670
MtrunA17_Chr8g0337231	Medtr8g009680
MtrunA17_Chr8g0337241	Medtr8g009700
MtrunA17_Chr8g0337251	Medtr8g009710
MtrunA17_Chr8g0337261	Medtr8g009720
MtrunA17_Chr8g0337271	Medtr8g009730
MtrunA17_Chr8g0337301	Medtr8g009760
MtrunA17_Chr8g0337321	Medtr8g009770
MtrunA17_Chr8g0337331	Medtr8g009780
MtrunA17_Chr8g0337361	Medtr8g009820
MtrunA17_Chr8g0337361	Medtr8g007325
MtrunA17_Chr8g0337371	Medtr8g009830
MtrunA17_Chr8g0337371	Medtr8g009840
MtrunA17_Chr8g0337391	Medtr8g009870
MtrunA17_Chr8g0337401	Medtr8g009880
MtrunA17_Chr8g0337421	Medtr8g009950
MtrunA17_Chr8g0337431	Medtr8g009960
MtrunA17_Chr8R0011930	Medtr8g009960
MtrunA17_Chr8g0337441	Medtr8g009970
MtrunA17_Chr8g0337451	Medtr8g009980
MtrunA17_Chr8g0337471	Medtr8g010000
MtrunA17_Chr8g0337481	Medtr8g010020
MtrunA17_Chr8g0337491	Medtr8g010030
MtrunA17_Chr8g0337511	Medtr8g010040
MtrunA17_Chr8g0337521	Medtr8g010050
MtrunA17_Chr8g0337541	Medtr8g010070
MtrunA17_Chr8g0337571	Medtr8g010080
MtrunA17_Chr8g0337581	Medtr8g010090
MtrunA17_Chr8g0337601	Medtr8g010110
MtrunA17_Chr8g0337611	Medtr8g010120
MtrunA17_Chr8g0337621	Medtr8g010130
MtrunA17_Chr8g0337631	Medtr8g010140
MtrunA17_Chr8g0337651	Medtr8g010160
MtrunA17_Chr8g0337661	Medtr8g010170
MtrunA17_Chr8g0337671	Medtr8g010180
MtrunA17_Chr8g0337681	Medtr8g010200
MtrunA17_Chr8g0337701	Medtr8g010220
MtrunA17_Chr8g0337711	Medtr8g010230
MtrunA17_Chr8g0337721	Medtr8g010260
MtrunA17_Chr8R0012450	Medtr8g010260
MtrunA17_Chr8g0337731	Medtr8g010270
MtrunA17_Chr8g0337741	Medtr8g010280
MtrunA17_Chr8g0337751	Medtr8g010290
MtrunA17_Chr8g0337781	Medtr8g010320
MtrunA17_Chr8g0337791	Medtr8g010330
MtrunA17_Chr8g0337801	Medtr8g010340
MtrunA17_Chr8g0337821	Medtr8g010350
MtrunA17_Chr8g0337841	Medtr8g010360
MtrunA17_Chr8R0012770	Medtr8g010370
MtrunA17_Chr8g0337851	Medtr2g104470
MtrunA17_Chr8g0337861	Medtr8g010370
MtrunA17_Chr8g0337861	Medtr2g104475
MtrunA17_Chr8g0337881	Medtr8g010400
MtrunA17_Chr8g0337891	Medtr8g010440
MtrunA17_Chr8g0337901	Medtr8g010450
MtrunA17_Chr8g0337911	Medtr8g010480
MtrunA17_Chr8g0337921	Medtr8g010490
MtrunA17_Chr8g0337931	Medtr8g010500
MtrunA17_Chr8g0337941	Medtr8g010530
MtrunA17_Chr8g0337951	Medtr8g010540
MtrunA17_Chr8g0337961	Medtr8g010550
MtrunA17_Chr8g0337971	Medtr8g010570
MtrunA17_Chr8g0337981	Medtr8g010580
MtrunA17_Chr8g0337991	Medtr8g010590
MtrunA17_Chr8g0338001	Medtr8g010620
MtrunA17_Chr8g0338021	Medtr8g010630
MtrunA17_Chr8g0338031	Medtr8g010670
MtrunA17_Chr8g0338041	Medtr8g010690
MtrunA17_Chr8g0338051	Medtr8g010700
MtrunA17_Chr8g0338101	Medtr8g010740
MtrunA17_Chr8g0338111	Medtr8g010750
MtrunA17_Chr8g0338121	Medtr8g010750
MtrunA17_Chr8g0338131	Medtr8g010770
MtrunA17_Chr8g0338181	Medtr8g011100
MtrunA17_Chr8g0338201	Medtr8g011120
MtrunA17_Chr8g0338211	Medtr8g011130
MtrunA17_Chr8g0338221	Medtr8g011140
MtrunA17_Chr8g0338231	Medtr8g011150
MtrunA17_Chr8g0338251	Medtr8g011170
MtrunA17_Chr8g0338261	Medtr8g011180
MtrunA17_Chr8g0338301	Medtr8g011200
MtrunA17_Chr8g0338311	Medtr8g011210
MtrunA17_Chr8g0338331	Medtr8g011230
MtrunA17_Chr8g0338351	Medtr8g011270
MtrunA17_Chr8g0338361	Medtr8g011280
MtrunA17_Chr8g0338391	Medtr8g011300
MtrunA17_Chr8g0338431	Medtr8g011320
MtrunA17_Chr8g0338441	Medtr8g011330
MtrunA17_Chr8g0338451	Medtr8g011340
MtrunA17_Chr8g0338461	Medtr8g011350
MtrunA17_Chr8R0014200	Medtr8g011370
MtrunA17_Chr8g0338471	Medtr8g011370
MtrunA17_Chr8R0014270	Medtr8g011380
MtrunA17_Chr8R0014320	Medtr8g011390
